10.8	11
6.3	11
1.8	11
-0.2	11
0.8	11
4.9	12
7	12
8.2	12
7.4	13
7.6	13
8.8	13
12.1	14
15.4	14
16.3	15
16.2	15
15.9	15
18	16
20.3	16
29.3	16
45.2	16
36.1	16
7.2	16
-10	16
9.1	16
53.7	16
41.5	16
5.7	16
-4.8	16
3.6	16
23.1	15
21.5	15
9	15
2.5	15
4.3	15
6.7	14
-2.3	14
-16.5	14
-29.4	14
-34.9	14
-25.4	14
-14.4	14
-27.2	14
-33.7	14
-30.9	14
-30.9	14
-27.1	15
-19	15
-10	15
-6.3	16
-7.6	16
-9.4	16
-8.2	16
-2.1	17
6.6	17
13.3	18
15	18
13	18
9.2	18
9.4	19
14.7	19
21.6	20
27.1	20
30.9	20
32.2	21
33.1	21
36.8	21
40.8	21
46	21
48.3	21
49.8	21
50.5	21
54	21
58.8	21
65.9	21
73.1	21
76.9	20
80.8	20
83.6	20
87.2	19
92.4	18
97.2	18
99.7	18
100	17
99.9	16
100.7	16
103.3	15
108.2	14
118.6	14
121.6	13
106.8	12
114.5	12
103.3	11
81.3	10
93	10
107	9
114.1	9
91	8
89.6	7
91.8	7
81.3	6
67.8	6
59.6	5
56	5
54.5	4
52.9	4
51.7	4
46	4
39	4
33.4	4
31.8	4
31.5	4
30	5
26.3	5
22.1	5
18.8	6
14.6	6
14.1	6
14.1	7
14.5	8
13.1	9
12.5	10
12.2	11
13.2	12
16	13
18.7	14
22	15
24.1	16
26.5	17
28	18
30.8	19
32.1	20
33.3	20
32.8	21
32.9	22
32.7	22
31.3	23
32.4	23
32.8	24
33.9	24
28.1	25
30.9	25
48.4	25
19.3	25
1.7	25
39.4	25
62.7	25
62.2	25
56.7	24
60.5	24
64	24
53.3	23
36.6	22
22.9	22
16.4	21
13.4	21
12.4	20
12.8	19
9.1	19
5.4	18
4	17
5.7	17
9.2	16
13	16
15.2	16
16.1	15
16.7	15
16.3	15
19.6	14
22.9	14
26.3	15
28.9	15
30.5	15
32.3	15
35.8	15
40.3	15
45.2	16
50.4	16
53.8	17
57.3	17
58.9	17
61.9	17
65.4	18
69.7	18
72.8	18
74.1	19
78.7	19
61.9	19
47.7	19
49.6	19
52.2	20
50.2	20
58.9	20
54.6	20
41	20
52.9	19
71.7	19
67	19
36	19
41.4	18
57	18
41.2	17
43	17
55.4	16
57.2	16
57.7	15
64.2	15
70.1	14
73.3	14
72.7	13
71.4	13
68.8	13
69.8	12
72.3	12
73.6	12
74.5	11
77.7	11
83.4	11
88	11
95.2	11
99.8	11
87.1	11
75.6	11
69.7	11
60.7	11
61.1	12
76.7	12
93.4	12
95.7	12
97.8	13
101.2	13
103.5	13
95.8	14
66.1	14
40.5	15
53.9	15
61.2	15
39.4	16
27.1	16
25	16
18.3	17
16.9	17
23	18
40.5	18
48.6	18
57.8	18
59.7	19
56.9	19
45.6	19
30.1	19
19.4	19
11.9	19
8.1	19
5.3	19
5.5	19
-1.2	19
-9.7	19
-14.6	19
-15.5	19
-5	19
30.6	19
29.8	19
-6.2	19
-8.2	19
-17.8	19
-36	19
-31.9	18
-25.2	18
-7.3	18
8.4	18
16.8	18
17.9	18
15.8	17
12.8	17
9.8	17
8.4	16
10.2	16
13	16
14	16
11.3	16
6.5	15
2.5	15
-5.8	15
-12	15
-11.3	15
-5	14
0.6	14
-6.3	14
-23.2	14
-38.1	14
-17.1	14
-6.8	14
-8.6	14
-2.6	14
13.6	14
39.4	14
52.6	14
41	14
25.9	14
27.9	14
38.1	14
55.5	15
66.3	15
78.2	15
87.9	15
91.7	15
88.9	15
75.4	15
61.7	15
56.1	15
53.9	15
54.8	15
59.1	15
58	15
53	15
51.7	15
48.6	15
45.5	15
36.6	15
32.1	15
25.6	15
18.6	15
22	15
51.2	15
82.7	15
101.5	16
83.8	16
42.7	16
40.7	16
49.1	16
42.6	16
12.2	16
4.7	16
19.9	16
41.7	16
46.5	16
45.2	16
34.4	16
10.6	16
6.3	16
17.3	16
21.2	16
16.5	16
11.9	16
10.9	16
15.8	16
20.2	15
26.2	15
33.1	15
45	15
63.3	15
88	14
114.3	14
138.8	14
159.7	14
176.3	14
192.5	14
204.7	14
204.7	14
204.7	14
204.7	14
204.7	13
204.7	13
204.7	13
204.7	13
204.7	13
200	14
170.1	14
180.5	14
187.8	14
175.7	14
167.3	14
174	14
188.2	14
186.6	14
164.4	15
141.3	15
127.2	15
121.9	15
130.4	15
148.7	15
163.6	16
150.8	16
138.6	16
123.9	16
108.9	16
100.1	16
108.1	16
115.5	16
116	16
115.4	16
113.2	16
112.5	16
101.1	16
91	16
77.1	16
66	16
59.6	16
45.4	16
38.7	16
45.1	15
61.3	15
74.1	15
70.2	15
50.8	15
48.1	15
35.2	15
5	15
4.4	15
22.1	15
31.2	15
43.3	15
47.9	15
46.4	15
47.5	16
38.3	16
27.4	16
27.7	16
26.8	16
19	16
15.2	16
16.2	17
14.6	17
12.3	17
11.7	17
14.3	17
20.7	17
37.4	18
11.2	18
-5.5	18
4.7	18
4.9	18
7	17
15.1	17
22.3	17
27	17
29	17
31.9	17
22.5	17
2	16
-7	16
-13.4	16
-25.5	16
-34.8	15
-34.1	15
-33	15
-35.8	14
-35.5	14
-27.3	14
-18.6	14
-12.7	13
-12.1	13
-9.5	13
-19.1	13
-34.6	13
-43.2	12
-56.7	12
-60	12
-40.3	12
-14.8	12
1	12
9.9	12
0.4	12
-2.1	12
18.4	12
25.8	12
21	12
18.1	12
24.3	13
34.5	13
32	13
33.6	13
33.3	14
43.1	14
33.5	14
26.5	14
30.9	14
27.6	14
11	15
-14.3	15
-28.2	15
-21.8	15
-14.1	16
-9.8	16
-19.2	16
-39.8	16
-43.3	16
-33.9	16
-20.2	16
-12.6	17
-3.5	17
3.6	17
9.1	17
16.1	17
-5.3	17
-28.2	18
-21	18
-9.9	18
0.7	18
16.7	18
29.2	18
34.3	18
31.3	18
44.4	18
55.4	18
56.9	18
57.2	18
55	18
51.7	18
54.9	18
55.2	18
54.5	18
55.8	18
64.5	18
78.5	18
87.7	18
78.4	18
71.7	18
89.1	18
108.5	18
127.2	18
140	17
137.1	17
117.9	17
106.8	17
100.8	17
92.1	16
89.6	16
86.2	16
89.5	16
86.5	16
76.1	16
67.5	16
62.2	15
63.5	15
68.2	15
56.9	15
23.4	15
-3.4	15
-24.3	15
-35.1	15
-47	15
-59.9	15
-51	15
-52.6	15
-52.3	15
-44.8	16
-24.6	16
8	16
22	16
24.8	16
20.5	16
11.1	16
3.9	16
-7.4	16
-20.1	16
-24.4	16
-23.8	16
-21.1	16
-16.4	16
-11.6	16
-6.1	16
-4.1	15
-5.2	15
0.6	15
2.3	15
-5.5	15
-12.4	15
-12	15
-5.4	15
4	15
10.8	15
10.5	15
2.5	15
-8.9	15
-29.2	15
-47.6	15
-52	15
-39.3	16
-40.6	16
-53.9	16
-42.1	16
-9.7	16
10	16
15.3	16
14.4	16
23.1	16
27.4	16
21	16
14	16
9.3	16
6.2	16
5	16
0.4	16
-6.6	16
-17.3	16
-25.1	16
-25	15
-12.2	15
-6.4	15
-13.5	14
-18.5	14
-3.6	14
9.8	14
17.3	14
31.4	14
49.3	14
72.1	13
78.7	13
64.8	13
44.1	13
44.1	13
43.6	13
44.9	13
50.5	13
66.1	14
67.6	14
61	14
64.9	14
89.6	14
104	14
112.7	14
120.2	15
120	15
110.2	15
101.1	15
94.5	15
93.3	16
91.6	16
87.7	16
88.4	16
98	16
101.5	16
88.4	16
79.3	16
